fecha,cod_ine,ccaa,ia14d
2020-08-07,08,Castilla La Mancha,28.92
2020-08-07,07,Castilla y León,45.22
2020-08-07,09,Cataluña,150.78
2020-08-07,18,Ceuta,2.36
2020-08-07,10,C. Valenciana,45.97
2020-08-07,11,Extremadura,22.67
2020-08-07,12,Galicia,16.23
2020-08-07,13,Madrid,99.02
2020-08-07,19,Melilla,25.44
2020-08-07,14,Murcia,53.95
2020-08-07,15,Navarra,145.06
2020-08-07,16,País Vasco,120.26
2020-08-07,17,La Rioja,20.52
2020-08-07,00,España,79.82
2020-08-10,01,Andalucía,33.34
2020-08-10,02,Aragón,541.12
2020-08-10,03,Asturias,23.07
2020-08-10,04,Baleares,60.12
2020-08-10,05,Canarias,16.11
2020-08-10,06,Cantabria,53.35
2020-08-10,08,Castilla La Mancha,33.25
2020-08-10,07,Castilla y León,53.97
2020-08-10,09,Cataluña,157.73
2020-08-10,18,Ceuta,3.54
2020-08-10,10,C. Valenciana,48.66
2020-08-10,11,Extremadura,28.00
2020-08-10,12,Galicia,22.74
2020-08-10,13,Madrid,125.19
2020-08-10,19,Melilla,38.16
2020-08-10,14,Murcia,53.89
2020-08-10,15,Navarra,159.28
2020-08-10,16,País Vasco,150.51
2020-08-10,17,La Rioja,27.78
2020-08-10,00,España,90.56
2020-08-11,01,Andalucía,35.76
2020-08-11,02,Aragón,571.14
2020-08-11,03,Asturias,24.15
2020-08-11,04,Baleares,89.43
2020-08-11,05,Canarias,19.88
2020-08-11,06,Cantabria,53.52
2020-08-11,08,Castilla La Mancha,41.12
2020-08-11,07,Castilla y León,76.93
2020-08-11,09,Cataluña,152.60
2020-08-11,18,Ceuta,4.72
2020-08-11,10,C. Valenciana,51.62
2020-08-11,11,Extremadura,28.66
2020-08-11,12,Galicia,23.52
2020-08-11,13,Madrid,128.73
2020-08-11,19,Melilla,52.03
2020-08-11,14,Murcia,56.76
2020-08-11,15,Navarra,159.12
2020-08-11,16,País Vasco,153.10
2020-08-11,17,La Rioja,36.93
2020-08-11,00,España,94.60
2020-08-12,01,Andalucía,38.09
2020-08-12,02,Aragón,570.61
2020-08-12,03,Asturias,24.64
2020-08-12,04,Baleares,111.01
2020-08-12,05,Canarias,22.71
2020-08-12,06,Cantabria,64.54
2020-08-12,08,Castilla La Mancha,45.95
2020-08-12,07,Castilla y León,81.97
2020-08-12,09,Cataluña,147.93
2020-08-12,18,Ceuta,3.54
2020-08-12,10,C. Valenciana,54.22
2020-08-12,11,Extremadura,30.06
2020-08-12,12,Galicia,30.23
2020-08-12,13,Madrid,128.73
2020-08-12,19,Melilla,58.97
2020-08-12,14,Murcia,58.30
2020-08-12,15,Navarra,176.39
2020-08-12,16,País Vasco,158.58
2020-08-12,17,La Rioja,45.45
2020-08-12,00,España,96.82
2020-08-13,01,Andalucía,41.60
2020-08-13,02,Aragón,572.96
2020-08-13,03,Asturias,26.30
2020-08-13,04,Baleares,130.84
2020-08-13,05,Canarias,27.12
2020-08-13,06,Cantabria,71.25
2020-08-13,08,Castilla La Mancha,49.24
2020-08-13,07,Castilla y León,88.68
2020-08-13,09,Cataluña,143.71
2020-08-13,18,Ceuta,3.54
2020-08-13,10,C. Valenciana,56.96
2020-08-13,11,Extremadura,34.75
2020-08-13,12,Galicia,34.04
2020-08-13,13,Madrid,162.35
2020-08-13,19,Melilla,62.44
2020-08-13,14,Murcia,59.24
2020-08-13,15,Navarra,179.76
2020-08-13,16,País Vasco,181.04
2020-08-13,17,La Rioja,59.03
2020-08-13,00,España,104.73
2020-08-14,01,Andalucía,44.40
2020-08-14,02,Aragón,569.47
2020-08-14,03,Asturias,26.40
2020-08-14,04,Baleares,137.46
2020-08-14,05,Canarias,32.14
2020-08-14,06,Cantabria,79.34
2020-08-14,08,Castilla La Mancha,55.69
2020-08-14,07,Castilla y León,96.39
2020-08-14,09,Cataluña,143.20
2020-08-14,18,Ceuta,5.90
2020-08-14,10,C. Valenciana,61.67
2020-08-14,11,Extremadura,39.06
2020-08-14,12,Galicia,37.82
2020-08-14,13,Madrid,171.19
2020-08-14,19,Melilla,64.75
2020-08-14,14,Murcia,62.59
2020-08-14,15,Navarra,188.16
2020-08-14,16,País Vasco,195.04
2020-08-14,17,La Rioja,73.55
2020-08-14,00,España,109.27
2020-08-17,01,Andalucía,55.61
2020-08-17,02,Aragón,516.26
2020-08-17,03,Asturias,30.11
2020-08-17,04,Baleares,144.94
2020-08-17,05,Canarias,46.48
2020-08-17,06,Cantabria,101.02
2020-08-17,08,Castilla La Mancha,66.41
2020-08-17,07,Castilla y León,104.23
2020-08-17,09,Cataluña,150.71
2020-08-17,18,Ceuta,20.05
2020-08-17,10,C. Valenciana,65.73
2020-08-17,11,Extremadura,40.84
2020-08-17,12,Galicia,50.42
2020-08-17,13,Madrid,233.42
2020-08-17,19,Melilla,75.16
2020-08-17,14,Murcia,68.61
2020-08-17,15,Navarra,204.37
2020-08-17,16,País Vasco,235.94
2020-08-17,17,La Rioja,125.95
2020-08-17,00,España,125.81
2020-08-18,01,Andalucía,58.73
2020-08-18,02,Aragón,516.57
2020-08-18,03,Asturias,31.38
2020-08-18,04,Baleares,158.16
2020-08-18,05,Canarias,50.29
2020-08-18,06,Cantabria,98.27
2020-08-18,08,Castilla La Mancha,73.20
2020-08-18,07,Castilla y León,126.19
2020-08-18,09,Cataluña,145.38
2020-08-18,18,Ceuta,30.67
2020-08-18,10,C. Valenciana,69.77
2020-08-18,11,Extremadura,44.96
2020-08-18,12,Galicia,53.97
2020-08-18,13,Madrid,251.48
2020-08-18,19,Melilla,74.00
2020-08-18,14,Murcia,71.62
2020-08-18,15,Navarra,202.99
2020-08-18,16,País Vasco,240.65
2020-08-18,17,La Rioja,142.68
2020-08-18,00,España,131.12
2020-08-19,01,Andalucía,63.04
2020-08-19,02,Aragón,510.58
2020-08-19,03,Asturias,32.95
2020-08-19,04,Baleares,164.77
2020-08-19,05,Canarias,56.19
2020-08-19,06,Cantabria,100.85
2020-08-19,08,Castilla La Mancha,80.92
2020-08-19,07,Castilla y León,130.52
2020-08-19,09,Cataluña,143.74
2020-08-19,18,Ceuta,34.21
2020-08-19,10,C. Valenciana,69.81
2020-08-19,11,Extremadura,51.14
2020-08-19,12,Galicia,57.27
2020-08-19,13,Madrid,268.23
2020-08-19,19,Melilla,69.37
2020-08-19,14,Murcia,73.97
2020-08-19,15,Navarra,205.59
2020-08-19,16,País Vasco,252.52
2020-08-19,17,La Rioja,163.20
2020-08-19,00,España,136.02
2020-08-20,01,Andalucía,66.30
2020-08-20,02,Aragón,509.67
2020-08-20,03,Asturias,31.87
2020-08-20,04,Baleares,171.99
2020-08-20,05,Canarias,63.43
2020-08-20,06,Cantabria,106.18
2020-08-20,08,Castilla La Mancha,88.84
2020-08-20,07,Castilla y León,136.78
2020-08-20,09,Cataluña,144.69
2020-08-20,18,Ceuta,42.46
2020-08-20,10,C. Valenciana,72.95
2020-08-20,11,Extremadura,53.76
2020-08-20,12,Galicia,63.16
2020-08-20,13,Madrid,288.25
2020-08-20,19,Melilla,79.78
2020-08-20,14,Murcia,76.18
2020-08-20,15,Navarra,210.02
2020-08-20,16,País Vasco,262.71
2020-08-20,17,La Rioja,179.93
2020-08-20,00,España,142.27
2020-08-21,01,Andalucía,71.00
2020-08-21,02,Aragón,489.20
2020-08-21,03,Asturias,33.05
2020-08-21,04,Baleares,178.43
2020-08-21,05,Canarias,69.01
2020-08-21,06,Cantabria,101.02
2020-08-21,08,Castilla La Mancha,96.51
2020-08-21,07,Castilla y León,147.69
2020-08-21,09,Cataluña,147.85
2020-08-21,18,Ceuta,49.54
2020-08-21,10,C. Valenciana,76.46
2020-08-21,11,Extremadura,60.97
2020-08-21,12,Galicia,71.27
2020-08-21,13,Madrid,313.43
2020-08-21,19,Melilla,77.47
2020-08-21,14,Murcia,81.13
2020-08-21,15,Navarra,208.04
2020-08-21,16,País Vasco,275.53
2020-08-21,17,La Rioja,197.29
2020-08-21,00,España,149.75
2020-08-24,01,Andalucía,81.66
2020-08-24,02,Aragón,440.62
2020-08-24,03,Asturias,33.93
2020-08-24,04,Baleares,168.69
2020-08-24,05,Canarias,94.32
2020-08-24,06,Cantabria,132.86
2020-08-24,08,Castilla La Mancha,111.67
2020-08-24,07,Castilla y León,144.49
2020-08-24,09,Cataluña,166.86
2020-08-24,18,Ceuta,62.52
2020-08-24,10,C. Valenciana,79.48
2020-08-24,11,Extremadura,74.65
2020-08-24,12,Galicia,85.50
2020-08-24,13,Madrid,366.46
2020-08-24,19,Melilla,115.62
2020-08-24,14,Murcia,88.89
2020-08-24,15,Navarra,214.46
2020-08-24,16,País Vasco,302.07
2020-08-24,17,La Rioja,245.27
2020-08-24,00,España,166.18
2020-08-25,01,Andalucía,85.13
2020-08-25,02,Aragón,416.81
2020-08-25,03,Asturias,37.64
2020-08-25,04,Baleares,226.19
2020-08-25,05,Canarias,101.14
2020-08-25,06,Cantabria,139.40
2020-08-25,08,Castilla La Mancha,122.68
2020-08-25,07,Castilla y León,161.41
2020-08-25,09,Cataluña,164.07
2020-08-25,18,Ceuta,73.13
2020-08-25,10,C. Valenciana,89.41
2020-08-25,11,Extremadura,78.77
2020-08-25,12,Galicia,88.02
2020-08-25,13,Madrid,385.10
2020-08-25,19,Melilla,114.47
2020-08-25,14,Murcia,96.66
2020-08-25,15,Navarra,222.40
2020-08-25,16,País Vasco,299.08
2020-08-25,17,La Rioja,256.63
2020-08-25,00,España,173.14
2020-08-26,01,Andalucía,90.12
2020-08-26,02,Aragón,415.83
2020-08-26,03,Asturias,40.38
2020-08-26,04,Baleares,237.59
2020-08-26,05,Canarias,112.10
2020-08-26,06,Cantabria,142.32
2020-08-26,08,Castilla La Mancha,133.31
2020-08-26,07,Castilla y León,171.49
2020-08-26,09,Cataluña,164.23
2020-08-26,18,Ceuta,86.11
2020-08-26,10,C. Valenciana,84.28
2020-08-26,11,Extremadura,84.57
2020-08-26,12,Galicia,95.68
2020-08-26,13,Madrid,386.72
2020-08-26,19,Melilla,121.41
2020-08-26,14,Murcia,105.16
2020-08-26,15,Navarra,216.75
2020-08-26,16,País Vasco,293.37
2020-08-26,17,La Rioja,274.94
2020-08-26,00,España,176.22
2020-08-27,01,Andalucía,93.41
2020-08-27,02,Aragón,404.08
2020-08-27,03,Asturias,41.26
2020-08-27,04,Baleares,261.78
2020-08-27,05,Canarias,122.83
2020-08-27,06,Cantabria,149.72
2020-08-27,08,Castilla La Mancha,142.56
2020-08-27,07,Castilla y León,180.66
2020-08-27,09,Cataluña,167.14
2020-08-27,18,Ceuta,90.83
2020-08-27,10,C. Valenciana,101.14
2020-08-27,11,Extremadura,86.26
2020-08-27,12,Galicia,103.83
2020-08-27,13,Madrid,397.50
2020-08-27,19,Melilla,128.34
2020-08-27,14,Murcia,111.39
2020-08-27,15,Navarra,216.44
2020-08-27,16,País Vasco,297.81
2020-08-27,17,La Rioja,290.72
2020-08-27,00,España,183.37
2020-08-28,01,Andalucía,97.29
2020-08-28,02,Aragón,378.76
2020-08-28,03,Asturias,42.63
2020-08-28,04,Baleares,249.68
2020-08-28,05,Canarias,130.49
2020-08-28,06,Cantabria,155.06
2020-08-28,08,Castilla La Mancha,148.85
2020-08-28,07,Castilla y León,186.45
2020-08-28,09,Cataluña,170.85
2020-08-28,18,Ceuta,92.01
2020-08-28,10,C. Valenciana,106.98
2020-08-28,11,Extremadura,84.57
2020-08-28,12,Galicia,106.76
2020-08-28,13,Madrid,416.39
2020-08-28,19,Melilla,130.66
2020-08-28,14,Murcia,124.71
2020-08-28,15,Navarra,250.84
2020-08-28,16,País Vasco,309.63
2020-08-28,17,La Rioja,296.72
2020-08-28,00,España,189.61
2020-08-31,01,Andalucía,102.64
2020-08-31,02,Aragón,280.53
2020-08-31,03,Asturias,45.27
2020-08-31,04,Baleares,236.46
2020-08-31,05,Canarias,156.54
2020-08-31,06,Cantabria,175.02
2020-08-31,08,Castilla La Mancha,160.56
2020-08-31,07,Castilla y León,208.04
2020-08-31,09,Cataluña,184.07
2020-08-31,18,Ceuta,107.34
2020-08-31,10,C. Valenciana,114.79
2020-08-31,11,Extremadura,106.58
2020-08-31,12,Galicia,123.17
2020-08-31,13,Madrid,464.61
2020-08-31,19,Melilla,164.19
2020-08-31,14,Murcia,150.48
2020-08-31,15,Navarra,270.55
2020-08-31,16,País Vasco,354.56
2020-08-31,17,La Rioja,353.22
2020-08-31,00,España,205.53
2020-09-01,01,Andalucía,107.59
2020-09-01,02,Aragón,318.96
2020-09-01,03,Asturias,46.54
2020-09-01,04,Baleares,222.54
2020-09-01,05,Canarias,162.53
2020-09-01,06,Cantabria,182.42
2020-09-01,08,Castilla La Mancha,170.94
2020-09-01,07,Castilla y León,217.08
2020-09-01,09,Cataluña,179.64
2020-09-01,18,Ceuta,115.60
2020-09-01,10,C. Valenciana,127.16
2020-09-01,11,Extremadura,113.70
2020-09-01,12,Galicia,123.02
2020-09-01,13,Madrid,479.44
2020-09-01,19,Melilla,175.75
2020-09-01,14,Murcia,166.74
2020-09-01,15,Navarra,287.37
2020-09-01,16,País Vasco,361.27
2020-09-01,17,La Rioja,353.54
2020-09-01,00,España,212.41
2020-09-02,01,Andalucía,111.35
2020-09-02,02,Aragón,299.48
2020-09-02,03,Asturias,46.54
2020-09-02,04,Baleares,221.23
2020-09-02,05,Canarias,167.78
2020-09-02,06,Cantabria,192.92
2020-09-02,08,Castilla La Mancha,185.26
2020-09-02,07,Castilla y León,220.79
2020-09-02,09,Cataluña,174.30
2020-09-02,18,Ceuta,122.67
2020-09-02,10,C. Valenciana,127.68
2020-09-02,11,Extremadura,117.17
2020-09-02,12,Galicia,125.65
2020-09-02,13,Madrid,466.53
2020-09-02,19,Melilla,195.41
2020-09-02,14,Murcia,174.58
2020-09-02,15,Navarra,295.47
2020-09-02,16,País Vasco,363.62
2020-09-02,17,La Rioja,361.43
2020-09-02,00,España,211.84
2020-09-03,01,Andalucía,115.36
2020-09-03,02,Aragón,289.32
2020-09-03,03,Asturias,51.04
2020-09-03,04,Baleares,214.62
2020-09-03,05,Canarias,175.72
2020-09-03,06,Cantabria,202.04
2020-09-03,08,Castilla La Mancha,198.39
2020-09-03,07,Castilla y León,216.08
2020-09-03,09,Cataluña,175.20
2020-09-03,18,Ceuta,119.14
2020-09-03,10,C. Valenciana,128.78
2020-09-03,11,Extremadura,120.16
2020-09-03,12,Galicia,121.43
2020-09-03,13,Madrid,467.42
2020-09-03,19,Melilla,202.34
2020-09-03,14,Murcia,166.21
2020-09-03,15,Navarra,294.55
2020-09-03,16,País Vasco,363.90
2020-09-03,17,La Rioja,362.38
2020-09-03,00,España,212.98
2020-09-04,01,Andalucía,119.29
2020-09-04,02,Aragón,289.09
2020-09-04,03,Asturias,51.53
2020-09-04,04,Baleares,205.23
2020-09-04,05,Canarias,183.99
2020-09-04,06,Cantabria,214.26
2020-09-04,08,Castilla La Mancha,207.15
2020-09-04,07,Castilla y León,213.46
2020-09-04,09,Cataluña,176.15
2020-09-04,18,Ceuta,117.96
2020-09-04,10,C. Valenciana,132.78
2020-09-04,11,Extremadura,130.65
2020-09-04,12,Galicia,129.95
2020-09-04,13,Madrid,473.30
2020-09-04,19,Melilla,218.53
2020-09-04,14,Murcia,171.77
2020-09-04,15,Navarra,305.10
2020-09-04,16,País Vasco,364.71
2020-09-04,17,La Rioja,371.53
2020-09-04,00,España,216.82
2020-09-07,01,Andalucía,124.10
2020-09-07,02,Aragón,287.35
2020-09-07,03,Asturias,63.65
2020-09-07,04,Baleares,169.21
2020-09-07,05,Canarias,193.09
2020-09-07,06,Cantabria,230.26
2020-09-07,08,Castilla La Mancha,215.85
2020-09-07,07,Castilla y León,240.05
2020-09-07,09,Cataluña,186.39
2020-09-07,18,Ceuta,134.47
2020-09-07,10,C. Valenciana,126.66
2020-09-07,11,Extremadura,149.39
2020-09-07,12,Galicia,125.95
2020-09-07,13,Madrid,520.28
2020-09-07,19,Melilla,230.09
2020-09-07,14,Murcia,226.32
2020-09-07,15,Navarra,335.36
2020-09-07,16,País Vasco,371.82
2020-09-07,17,La Rioja,379.42
2020-09-07,00,España,229.83
2020-09-08,01,Andalucía,129.13
2020-09-08,02,Aragón,290.69
2020-09-08,03,Asturias,60.13
2020-09-08,04,Baleares,174.52
2020-09-08,05,Canarias,191.70
2020-09-08,06,Cantabria,235.25
2020-09-08,08,Castilla La Mancha,229.63
2020-09-08,07,Castilla y León,248.30
2020-09-08,09,Cataluña,180.76
2020-09-08,18,Ceuta,129.75
2020-09-08,10,C. Valenciana,130.80
2020-09-08,11,Extremadura,148.73
2020-09-08,12,Galicia,128.69
2020-09-08,13,Madrid,543.78
2020-09-08,19,Melilla,231.25
2020-09-08,14,Murcia,246.54
2020-09-08,15,Navarra,364.87
2020-09-08,16,País Vasco,372.09
2020-09-08,17,La Rioja,392.68
2020-09-08,00,España,236.03
2020-09-09,01,Andalucía,129.21
2020-09-09,02,Aragón,288.49
2020-09-09,03,Asturias,60.03
2020-09-09,04,Baleares,176.95
2020-09-09,05,Canarias,187.47
2020-09-09,06,Cantabria,239.73
2020-09-09,08,Castilla La Mancha,236.71
2020-09-09,07,Castilla y León,239.46
2020-09-09,09,Cataluña,173.48
2020-09-09,18,Ceuta,139.19
2020-09-09,10,C. Valenciana,133.76
2020-09-09,11,Extremadura,153.97
2020-09-09,12,Galicia,128.69
2020-09-09,13,Madrid,528.57
2020-09-09,19,Melilla,253.22
2020-09-09,14,Murcia,250.69
2020-09-09,15,Navarra,376.48
2020-09-09,16,País Vasco,378.53
2020-09-09,17,La Rioja,373.42
2020-09-09,00,España,233.37
2020-09-10,01,Andalucía,128.91
2020-09-10,02,Aragón,293.34
2020-09-10,03,Asturias,58.76
2020-09-10,04,Baleares,172.52
2020-09-10,05,Canarias,183.43
2020-09-10,06,Cantabria,254.01
2020-09-10,08,Castilla La Mancha,248.02
2020-09-10,07,Castilla y León,247.34
2020-09-10,09,Cataluña,170.05
2020-09-10,18,Ceuta,134.47
2020-09-10,10,C. Valenciana,131.80
2020-09-10,11,Extremadura,161.56
2020-09-10,12,Galicia,128.25
2020-09-10,13,Madrid,535.93
2020-09-10,19,Melilla,294.84
2020-09-10,14,Murcia,274.52
2020-09-10,15,Navarra,339.49
2020-09-10,16,País Vasco,372.50
2020-09-10,17,La Rioja,374.06
2020-09-10,00,España,234.65
2020-09-11,01,Andalucía,130.84
2020-09-11,02,Aragón,305.62
2020-09-11,03,Asturias,59.84
2020-09-11,04,Baleares,177.56
2020-09-11,05,Canarias,181.48
2020-09-11,06,Cantabria,264.16
2020-09-11,08,Castilla La Mancha,258.31
2020-09-11,07,Castilla y León,245.25
2020-09-11,09,Cataluña,168.99
2020-09-11,18,Ceuta,146.27
2020-09-11,10,C. Valenciana,135.54
2020-09-11,11,Extremadura,174.49
2020-09-11,12,Galicia,126.36
2020-09-11,13,Madrid,550.26
2020-09-11,19,Melilla,316.81
2020-09-11,14,Murcia,265.55
2020-09-11,15,Navarra,412.71
2020-09-11,16,País Vasco,370.01
2020-09-11,17,La Rioja,367.74
2020-09-11,00,España,238.94
2020-09-14,01,Andalucía,129.57
2020-09-14,02,Aragón,342.76
2020-09-14,03,Asturias,70.79
2020-09-14,04,Baleares,146.16
2020-09-14,05,Canarias,172.89
2020-09-14,06,Cantabria,271.39
2020-09-14,08,Castilla La Mancha,304.94
2020-09-14,07,Castilla y León,274.47
2020-09-14,09,Cataluña,152.78
2020-09-14,18,Ceuta,159.24
2020-09-14,10,C. Valenciana,114.79
2020-09-14,11,Extremadura,180.57
2020-09-14,12,Galicia,121.99
2020-09-14,13,Madrid,618.57
2020-09-14,19,Melilla,342.25
2020-09-14,14,Murcia,279.20
2020-09-14,15,Navarra,476.91
2020-09-14,16,País Vasco,350.31
2020-09-14,17,La Rioja,374.37
2020-09-14,00,España,247.66
2020-09-15,01,Andalucía,130.55
2020-09-15,02,Aragón,340.03
2020-09-15,03,Asturias,73.03
2020-09-15,04,Baleares,146.42
2020-09-15,05,Canarias,166.99
2020-09-15,06,Cantabria,274.49
2020-09-15,08,Castilla La Mancha,336.82
2020-09-15,07,Castilla y León,291.01
2020-09-15,09,Cataluña,137.96
2020-09-15,18,Ceuta,146.27
2020-09-15,10,C. Valenciana,124.07
2020-09-15,11,Extremadura,191.44
2020-09-15,12,Galicia,122.13
2020-09-15,13,Madrid,651.50
2020-09-15,19,Melilla,346.87
2020-09-15,14,Murcia,287.24
2020-09-15,15,Navarra,501.98
2020-09-15,16,País Vasco,346.14
2020-09-15,17,La Rioja,383.84
2020-09-15,00,España,253.75
2020-09-16,01,Andalucía,130.85
2020-09-16,02,Aragón,344.50
2020-09-16,03,Asturias,76.26
2020-09-16,04,Baleares,136.15
2020-09-16,05,Canarias,163.46
2020-09-16,06,Cantabria,269.50
2020-09-16,08,Castilla La Mancha,359.20
2020-09-16,07,Castilla y León,304.31
2020-09-16,09,Cataluña,156.91
2020-09-16,18,Ceuta,148.63
2020-09-16,10,C. Valenciana,122.51
2020-09-16,11,Extremadura,216.07
2020-09-16,12,Galicia,118.50
2020-09-16,13,Madrid,642.98
2020-09-16,19,Melilla,322.59
2020-09-16,14,Murcia,266.22
2020-09-16,15,Navarra,527.35
2020-09-16,16,País Vasco,340.89
2020-09-16,17,La Rioja,374.37
2020-09-16,00,España,256.57
2020-09-17,01,Andalucía,134.80
2020-09-17,02,Aragón,357.77
2020-09-17,03,Asturias,77.92
2020-09-17,04,Baleares,139.20
2020-09-17,05,Canarias,154.69
2020-09-17,06,Cantabria,272.94
2020-09-17,08,Castilla La Mancha,361.66
2020-09-17,07,Castilla y León,307.56
2020-09-17,09,Cataluña,158.89
2020-09-17,18,Ceuta,147.45
2020-09-17,10,C. Valenciana,119.79
2020-09-17,11,Extremadura,228.53
2020-09-17,12,Galicia,117.87
2020-09-17,13,Madrid,659.41
2020-09-17,19,Melilla,307.56
2020-09-17,14,Murcia,237.23
2020-09-17,15,Navarra,543.40
2020-09-17,16,País Vasco,340.07
2020-09-17,17,La Rioja,409.72
2020-09-17,00,España,259.76
2020-09-18,01,Andalucía,141.43
2020-09-18,02,Aragón,362.24
2020-09-18,03,Asturias,81.93
2020-09-18,04,Baleares,147.46
2020-09-18,05,Canarias,144.93
2020-09-18,06,Cantabria,256.94
2020-09-18,08,Castilla La Mancha,374.74
2020-09-18,07,Castilla y León,318.73
2020-09-18,09,Cataluña,160.18
2020-09-18,18,Ceuta,154.52
2020-09-18,10,C. Valenciana,118.37
2020-09-18,11,Extremadura,237.80
2020-09-18,12,Galicia,111.58
2020-09-18,13,Madrid,682.57
2020-09-18,19,Melilla,291.37
2020-09-18,14,Murcia,326.86
2020-09-18,15,Navarra,558.69
2020-09-18,16,País Vasco,332.91
2020-09-18,17,La Rioja,420.14
2020-09-18,00,España,267.82
2020-09-21,01,Andalucía,140.54
2020-09-21,02,Aragón,381.57
2020-09-21,03,Asturias,92.98
2020-09-21,04,Baleares,164.16
2020-09-21,05,Canarias,130.26
2020-09-21,06,Cantabria,239.55
2020-09-21,08,Castilla La Mancha,366.87
2020-09-21,07,Castilla y León,337.44
2020-09-21,09,Cataluña,169.08
2020-09-21,18,Ceuta,155.70
2020-09-21,10,C. Valenciana,105.12
2020-09-21,11,Extremadura,272.64
2020-09-21,12,Galicia,118.91
2020-09-21,13,Madrid,746.24
2020-09-21,19,Melilla,316.81
2020-09-21,14,Murcia,366.76
2020-09-21,15,Navarra,605.77
2020-09-21,16,País Vasco,311.08
2020-09-21,17,La Rioja,465.28
2020-09-21,00,España,280.10
2020-09-22,01,Andalucía,148.02
2020-09-22,02,Aragón,388.09
2020-09-22,03,Asturias,98.26
2020-09-22,04,Baleares,168.43
2020-09-22,05,Canarias,129.24
2020-09-22,06,Cantabria,234.56
2020-09-22,08,Castilla La Mancha,383.60
2020-09-22,07,Castilla y León,351.98
2020-09-22,09,Cataluña,164.66
2020-09-22,18,Ceuta,165.14
2020-09-22,10,C. Valenciana,115.01
2020-09-22,11,Extremadura,280.88
2020-09-22,12,Galicia,114.35
2020-09-22,13,Madrid,772.38
2020-09-22,19,Melilla,330.69
2020-09-22,14,Murcia,382.62
2020-09-22,15,Navarra,622.73
2020-09-22,16,País Vasco,308.46
2020-09-22,17,La Rioja,444.45
2020-09-22,00,España,287.68
2020-09-23,01,Andalucía,154.16
2020-09-23,02,Aragón,385.59
2020-09-23,03,Asturias,99.53
2020-09-23,04,Baleares,166.51
2020-09-23,05,Canarias,126.22
2020-09-23,06,Cantabria,227.34
2020-09-23,08,Castilla La Mancha,398.31
2020-09-23,07,Castilla y León,350.65
2020-09-23,09,Cataluña,162.07
2020-09-23,18,Ceuta,166.32
2020-09-23,10,C. Valenciana,114.57
2020-09-23,11,Extremadura,289.31
2020-09-23,12,Galicia,116.47
2020-09-23,13,Madrid,754.98
2020-09-23,19,Melilla,336.47
2020-09-23,14,Murcia,396.55
2020-09-23,15,Navarra,657.89
2020-09-23,16,País Vasco,295.82
2020-09-23,17,La Rioja,460.23
2020-09-23,00,España,286.86
2020-09-24,01,Andalucía,139.60
2020-09-24,02,Aragón,376.26
2020-09-24,03,Asturias,107.06
2020-09-24,04,Baleares,165.73
2020-09-24,05,Canarias,120.09
2020-09-24,06,Cantabria,209.09
2020-09-24,08,Castilla La Mancha,416.75
2020-09-24,07,Castilla y León,364.78
2020-09-24,09,Cataluña,160.41
2020-09-24,18,Ceuta,168.68
2020-09-24,10,C. Valenciana,114.83
2020-09-24,11,Extremadura,290.06
2020-09-24,12,Galicia,111.17
2020-09-24,13,Madrid,746.15
2020-09-24,19,Melilla,320.28
2020-09-24,14,Murcia,400.50
2020-09-24,15,Navarra,658.81
2020-09-24,16,País Vasco,290.02
2020-09-24,17,La Rioja,466.86
2020-09-24,00,España,283.26
2020-09-25,01,Andalucía,158.55
2020-09-25,02,Aragón,380.58
2020-09-25,03,Asturias,111.56
2020-09-25,04,Baleares,165.38
2020-09-25,05,Canarias,121.11
2020-09-25,06,Cantabria,194.98
2020-09-25,08,Castilla La Mancha,417.98
2020-09-25,07,Castilla y León,371.90
2020-09-25,09,Cataluña,150.46
2020-09-25,18,Ceuta,178.11
2020-09-25,10,C. Valenciana,112.10
2020-09-25,11,Extremadura,298.49
2020-09-25,12,Galicia,116.61
2020-09-25,13,Madrid,721.73
2020-09-25,19,Melilla,328.37
2020-09-25,14,Murcia,404.58
2020-09-25,15,Navarra,662.63
2020-09-25,16,País Vasco,281.64
2020-09-25,17,La Rioja,494.64
2020-09-25,00,España,282.29
2020-09-28,01,Andalucía,161.24
2020-09-28,02,Aragón,369.97
2020-09-28,03,Asturias,119.77
2020-09-28,04,Baleares,170.25
2020-09-28,05,Canarias,109.55
2020-09-28,06,Cantabria,157.81
2020-09-28,08,Castilla La Mancha,403.37
2020-09-28,07,Castilla y León,384.28
2020-09-28,09,Cataluña,171.41
2020-09-28,18,Ceuta,182.83
2020-09-28,10,C. Valenciana,101.12
2020-09-28,11,Extremadura,288.66
2020-09-28,12,Galicia,113.58
2020-09-28,13,Madrid,775.13
2020-09-28,19,Melilla,361.90
2020-09-28,14,Murcia,391.39
2020-09-28,15,Navarra,683.26
2020-09-28,16,País Vasco,269.18
2020-09-28,17,La Rioja,448.87
2020-09-28,00,España,290.24
2020-09-29,01,Andalucía,169.77
2020-09-29,02,Aragón,370.50
2020-09-29,03,Asturias,121.24
2020-09-29,04,Baleares,166.25
2020-09-29,05,Canarias,107.83
2020-09-29,06,Cantabria,156.95
2020-09-29,08,Castilla La Mancha,427.48
2020-09-29,07,Castilla y León,398.49
2020-09-29,09,Cataluña,164.37
2020-09-29,18,Ceuta,198.17
2020-09-29,10,C. Valenciana,107.90
2020-09-29,11,Extremadura,282.29
2020-09-29,12,Galicia,111.43
